source_kind,type,name,region,province,municipality,code,status,url,last_updated,enac_office,dossier,latitude,longitude,coordinates_text,public_detail_available,notes
avio_idro,field,Bellante,Abruzzo,Teramo (TE),Bellante,A172,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/bellante_A172,23/04/2025,Regioni Centro,5.1.8.1_2024_295,42.72394444,13.80804167,"42°43'26,20""N - 13°48'28,95""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Celano,Abruzzo,Aquila,Celano,A041,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/celano_A041,21/10/2024,Regioni Centro,5.1.8.1_2024_202,42.05166944,13.55722778,"42°3'6,01""N - 13°33'26,02""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,L'Aquila,Abruzzo,L'Aquila,Poggio Picenze,A012,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/l-aquila_A012,07/05/2024,Regioni Centro,5.1.8.1_2024_95,42.30081111,13.51804167,"42°18'02,92""N - 13°31'04,95""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,La Porta delle Aquile,Abruzzo,Pescara,Alanno,A037,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/la-porta-delle-aquile_A037,26/08/2024,Regioni Centro,5.1.8.1_2024_238,42.31522778,14.00056389,"42°18'54,82""N - 14°0'2,03""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Santa Maria a Vico - Vicum,ABRUZZO,TERAMO,SANT'OMERO,A131,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/santa-maria-a-vico-vicum_A131,12/06/2024,Regioni Centro,5.1.8.1_2024_225,42.80421389,13.79367778,"42°48'15,17""N - 13°47'37,24""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Val Vibrata,Abruzzo,Teramo,Corropoli,A043,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/abruzzo/val-vibrata_A043,07/11/2024,Regioni Centro,5.1.8.1_2024_191,42.80985556,13.84697222,"42°48'35,48""N - 13°50'49,10""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Falcone,BASILICATA,POTENZA,LAVELLO,A133,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/basilicata/falcone_A133,24/09/2024,Puglia Basilicata,5.1.8.2_2024_363,41.10477778,15.8761,"41°6'17,20""N - 15°52'33,96""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Grumentum,BASILICATA,POTENZA,GRUMENTO NOVA,A035,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/basilicata/grumentum_A035,09/10/2024,Puglia Basilicata,5.1.8.2_2024_235,40.26972222,15.91277778,"40°16'11""N - 15°54'46""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,SibariFly,Calabria,Cosenza,Cassano allo ionio,A134,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/calabria/sibarifly_A134,02/10/2025,Calabria,5.1.8.1_2024_241,39.75799444,16.437025,"39°45'28,78""N - 16°26'13,29""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,AerialBanners Airfield,Campania,Salerno,Pontecagnano,A077,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/aerialbanners-airfield_A077,08/05/2024,Campania,5.1.8.1_2024_262,40.64161667,14.88775,"40°38'29.82""N - 14°53'15.90""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,AirPatria,Campania,Napoli,Giugliano in Campania,A116,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/airpatria_A116,02/08/2024,Campania,5.1.8.1_2024_190,40.92685,14.06225278,"40°55'36.66""N - 14°3'44.11""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Carapiello,Campania,Caserta,SESSA Aurunca,A081,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/carapiello_A081,17/07/2024,Campania,5.1.8.1_2024_271,41.20123333,13.91624444,"41°12'4.44""N - 13°54'58.48""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Delta Club Napoli,CAMPANIA,CASERTA,CASTELVOLTURNO,A031,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/delta-club-napoli_A031,11/03/2026,Campania,5.1.8.1_2024_205,41.06583333,13.96305556,"41°3'57""N - 13°57'47""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,La Selva,Campania,Caserta,Vitulazio,A094,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/la-selva_A094,10/10/2024,Campania,5.1.8.1_2024_175,41.15444444,14.21027778,"41°9'16""N - 14°12'37""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Olivola,Campania,Benevento,Benevento,A126,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/olivola_A126,02/04/2026,Campania,5.1.8.1_2024_180,41.1775,14.74722222,"41°10'39,00""N - 14°44'50,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Templare Paestum,Campania,Salerno,Capaccio,A080,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/campania/templare-paestum_A080,03/05/2024,Campania,5.1.8.1_2024_270,40.47313056,14.96029167,"40°28'23.27""N - 14°57'37.05""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Ali di Classe,Emilia-Romagna,Ravenna,Ravenna,A146,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/ali-di-classe_A146,29/10/2024,Emilia Romagna,5.1.8.1_2024_194,44.32340833,12.307725,"44°19'24,27""N - 12°18'27,81""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Argelato - Reno Airfield,Emilia-Romagna,Bologna,Argelato,A006,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/argelato-reno-airfield_A006,07/07/2025,Emilia Romagna,5.1.8.1_2024_88,44.61291944,11.32445833,"44°36'46,51""N - 11°19'28,05""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Aviodelta,Emilia-Romagna,Parma,Felino,A165,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/aviodelta_A165,28/10/2025,Emilia Romagna,5.1.8.1_2024_274,44.70611111,10.24916667,"44°42'22""N - 10°14'57""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Aviosuperficie Gragnano,Emilia-Romagna,PIACENZA,GRAGNANO TREBBIENSE,A169,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/aviosuperficie-gragnano_A169,10/09/2025,Emilia Romagna,5.1.8.1_2025_297,45.00104167,9.58223611,"45°0'3,75""N - 9°34'56,05""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Città di Sassuolo,Emilia-Romagna,MODENA,SASSUOLO,A049,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/citta-di-sassuolo_A049,28/10/2025,Emilia Romagna,5.1.8.1_2024_208,44.57175278,10.78003611,"44°34'18,31""N - 10°46'48,13""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Flyozzano,Emilia-Romagna,BOLOGNA,OZZANO DELL'EMILIA,A086,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/flyozzano_A086,19/06/2024,Emilia Romagna,5.1.8.1_2024_263,44.475,11.54138889,"44°28'30,00""N - 11°32'29,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Fri-el Ostellato,Emilia-Romagna,Ferrara,Ostellato,A019,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/fri-el-ostellato_A019,02/08/2024,Emilia Romagna,5.1.8.1_2024_169,44.70944722,12.09726944,"44°42'34,01""N - 12°5'50,17""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Il Go - Le Caminaglie,Emilia-Romagna,Piacenza,Agazzano,A095,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/il-go-le-caminaglie_A095,24/10/2024,Emilia Romagna,5.1.8.1_2024_275,44.97633889,9.49446111,"44°58'34,82""N - 9°29'40,06""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,LYRA 34,Emilia-Romagna,Ravenna,Lugo di romagna,A140,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/lyra-34_A140,22/10/2024,Emilia Romagna,5.1.8.1_2024_127,44.50089444,11.94421667,"44°30'3.22""N - 11°56'39.18""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Molinella,Emilia-Romagna,BOLOGNA,MOLINELLA,A087,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/molinella_A087,24/07/2024,Emilia Romagna,5.1.8.1_2024_266,44.59879722,11.65675833,"44°35'55,67""N - 011°39'24,33""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Rubbiano,Emilia-Romagna,Parma,Solignano,A132,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/rubbiano_A132,30/04/2024,Emilia Romagna,5.1.8.1_2024_156,44.67243333,10.06123889,"44°40'20,76""N - 10°03'40,46""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Santarcangelo,Emilia-Romagna,RIMINI,SANTARCANGELO DI ROMAGNA,A160,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/santarcangelo_A160,19/11/2025,Emilia Romagna,5.1.8.1_2024_105,44.03083333,12.42722222,"44°1'51,00""N - 12°25'38,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Tabularia,Emilia-Romagna,REGGIO EMILIA,POVIGLIO,A079,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/tabularia_A079,30/10/2024,Emilia Romagna,5.1.8.1_2024_146,44.84991667,10.56613889,"44°50'59,70""N - 10°33'58,10""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Valle Gaffaro,Emilia-Romagna,FERRARA,CODIGORO,A100,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/emilia_romagna/valle-gaffaro_A100,11/07/2024,Emilia Romagna,5.1.8.1_2024_209,44.83361111,12.23138889,"44°50'01""N - 012°13'53""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Al Casale,Friuli-Venezia-Giulia,Udine,Codroipo,A005,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/al-casale_A005,17/02/2025,Nord-Est,5.1.8.1_2024_85,45.98482222,12.92356944,"45°59'5.36""N - 12°55'24.85""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Aviosuperficie Enemonzo,Friuli-Venezia-Giulia,Udine,Enemonzo,A175,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/aviosuperficie-enemonzo_A175,13/02/2026,Nord-Est,5.1.8.1_2025_309,46.40431944,12.88533056,"46°24'15,55""N - 12°53'7,19""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,AVRO Rivoli di Osoppo,Friuli-Venezia-Giulia,Udine,Osoppo,A011,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/avro-rivoli-di-osoppo_A011,30/07/2025,Nord-Est,5.1.8.1_2024_94,46.23416667,13.0725,"46°14'3""N - 13°4'21""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Chiasiellis Associazione Volo,Friuli-Venezia-Giulia,UDINE,MORTEGLIANO,A125,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/chiasiellis-associazione-volo_A125,12/11/2024,Nord-Est,5.1.8.1_2024_204,45.94555556,13.20777778,"45°56'44""N - 13°12'28""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,FLY & JOY,Friuli-Venezia-Giulia,Udine,Premariacco,A013,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/fly-and-joy_A013,18/12/2024,Nord-Est,5.1.8.1_2024_96,46.06694444,13.37027778,"46°4'1""N - 13°22'13""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Piancada,Friuli-Venezia-Giulia,Udine,Palazzolo dello Stella,A170,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/piancada_A170,24/04/2025,Nord-Est,5.1.8.1_2024_296,45.7644,13.07280556,"45°45'51.84""N - 13°4'22.10""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Trivignano,Friuli-Venezia-Giulia,Udine,Trivignano Udinese,A093,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/friuli_venezia_giulia/trivignano_A093,08/10/2024,Nord-Est,5.1.8.1_2024_269,45.93111111,13.36111111,"45°55'52""N - 13°21'40""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Ali Nettuno,Lazio,Roma,Nettuno,A050,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/ali-nettuno_A050,15/04/2024,Lazio,5.1.8.1_2024_103,41.50472222,12.70305556,"41°30'17""N - 12°42'11""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Alisoriano,Lazio,Viterbo,Soriano nel Cimino,A120,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/alisoriano_A120,11/04/2024,Lazio,5.1.8.1_2024_195,,,,True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Alituscia,LAZIO,VITERBO,VEJANO,A147,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/alituscia_A147,28/10/2024,Lazio,5.1.8.1_2024_196,42.22719722,12.11985556,"42°13'37,91""N - 12°7'11,48""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Arma,Lazio,Roma,Nettuno,A047,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/arma_A047,30/05/2026,Lazio,5.1.8.1_2024_161,41.46478056,12.74675833,"41°27'53,21""N - 12°44'48,33""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Celsetta,Lazio,Roma,Campagnano di Roma,A141,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/celsetta_A141,17/07/2024,Lazio,5.1.8.1_2024_279,42.12194444,12.36,"42°7'19""N - 12°21'36""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Fiano Romano,Lazio,Roma,Fiano Romano,A070,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/fiano-romano_A070,26/07/2024,Lazio,5.1.8.1_2024_154,42.14503333,12.63291667,"42°8'42,12""N - 12°37'58,50""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Fly Roma,LAZIO,ROMA,MONTECOMPATRI,A033,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/fly-roma_A033,29/05/2024,Lazio,5.1.8.1_2024_102,41.88445556,12.71938611,"41°53'4,04""N - 12°43'9,79""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Fonte di Papa,Lazio,Roma,Roma,A101,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/fonte-di-papa_A101,12/05/2025,Lazio,5.1.8.1_2024_137,42.05227222,12.56656944,"42°03'08,18""N - 12°33'59,65""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Monti della Tolfa,LAZIO,ROMA,TOLFA,A018,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/monti-della-tolfa_A018,24/05/2024,Regioni Centro,5.1.8.1_2024_165,42.01794444,11.984925,"42°01'04,60""N - 11°59'05,73""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Nepi,Lazio,Viterbo,Nepi,A068,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/nepi_A068,24/07/2024,Lazio,5.1.8.1_2024_218,42.24611111,12.30833333,"42°14'46,00""N - 12°18'30,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Ponte Galeria,LAZIO,ROMA,ROMA,A032,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/ponte-galeria_A032,18/07/2024,Lazio,5.1.8.1_2024_130,41.82597222,12.38091667,"41°49'33.5""N - 012°22'51.3""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Roma Nord-Capena,LAZIO,RM,CAPENA,A158,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/roma-nord-capena_A158,06/08/2024,Lazio,5.1.8.1_2024_140,42.11955,12.60510833,"42°7'10.38""N - 12°36'18.39""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Sabaudia,LAZIO,LATINA,SABAUDIA,A027,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/sabaudia_A027,24/06/2024,Lazio,5.1.8.1_2024_117,41.33351389,13.02145,"41°20'00,65""N - 13°01'17,22""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Santo Stefano,Lazio,Roma,Anguillara Sabazia,A042,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/santo-stefano_A042,10/02/2026,Lazio,5.1.8.1_2024_113,42.07231389,12.26290556,"42°4'20,33""N - 12°15'46,46""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Tucano,LAZIO,ROMA,FIANO ROMANO,A008,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/tucano_A008,19/09/2024,Lazio,5.1.8.1_2024_90,42.1325,12.62611111,"42°7'57""N - 12°37'34""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Umberto Nobile,LAZIO,LATINA,SANTI COSMA E DAMIANO,A139,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/umberto-nobile_A139,30/07/2024,Lazio,5.1.8.1_2024_265,41.2625,13.78277778,"41°15'45""N - 13°46'58""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,VALL'ORNARA,LAZIO,ROMA,ROMA,A096,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/vall-ornara_A096,01/12/2025,Lazio,5.1.8.1_2024_276,42.04065,12.53827778,"42°2'26,34""N - 12°32'17,80""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Vallesanta,Lazio,Rieti,Rieti,A127,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lazio/vallesanta_A127,29/05/2024,Lazio,5.1.8.1_2024_179,42.42703333,12.80525833,"42°25'37,32""N - 12°48'18,93""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Albairate,Lombardia,Milano,Albairate,A002,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/albairate_A002,23/10/2024,Milano Linate,5.1.8.1_2024_78,45.41578333,8.96528611,"45°24'56,82""N - 8°57'55,03""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,AVIOSUPERFICIE MASSALENGO,LOMBARDIA,LODI,MASSALENGO,A015,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/aviosuperficie-massalengo_A015,15/07/2026,Milano Linate,5.1.8.1_2026_313,45.27558889,9.48300278,"45°16'32,12""N - 9°28'58,81""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Baialupo,Lombardia,Milano,Cassano d'Adda,A063,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/baialupo_A063,19/11/2024,Milano Linate,5.1.8.1_2024_226,45.55286111,9.50591667,"45°33'10,30""N - 09°30'21,30""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Ceresara,Lombardia,Mantova,Ceresara,A117,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/ceresara_A117,14/03/2025,Milano Linate,5.1.8.1_2024_229,45.26361111,10.53333333,"45°15'49""N - 10°31'60""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Città di Curtatone,Lombardia,Mantova,Curtatone,A118,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/citta-di-curtatone_A118,05/09/2025,Milano Linate,5.1.8.1_2024_232,,,,True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Cogliate,Lombardia,Monza e Brianza,Cogliate,A114,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/cogliate_A114,25/10/2024,Milano Linate,5.1.8.1_2024_168,45.64019444,9.06594444,"45°38'24,70""N - 9°3'57,40""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,FlyArb Arbuschi,LOMBARDIA,PAVIA,ROBECCO PAVESE,A168,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/flyarb-arbuschi_A168,12/11/2024,Milano Linate,5.1.8.1_2024_291,45.05152778,9.16309167,"45°3'5,50""N - 9°9'47,13""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,La Ceriella,Lombardia,Pavia,Zeme,A180,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/la-ceriella_A180,17-09-2026,Milano,5.1.8.1_2026_319,45.21831111,8.65695,"45°13'05,92""N - 08°39'25,02""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Le Panizze,Lombardia,Brescia,Lonato del Garda,A102,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/le-panizze_A102,22/05/2024,Milano Malpensa,5.1.8.1_2024_139,45.41975556,10.55672778,"45°25'11,12""N - 10°33'24,22""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Lecco Kong,Lombardia,Lecco,Monte Marenzo,A092,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/lecco-kong_A092,22/07/2024,Bergamo,5.1.8.1_2024_135,45.76194444,9.445,"45°45'43,00""N - 09°26'42,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Nando Groppo,Lombardia,Pavia,Mezzana Bigli,A065,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/nando-groppo_A065,02/08/2024,Nord-Ovest,5.1.8.1_2024_152,45.06416667,8.83416667,"45°3'51""N - 8°50'3""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Natale Battistoni,Lombardia,Pavia,Vigevano,A107,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/natale-battistoni_A107,14/06/2024,Milano Malpensa,5.1.8.1_2024_118,45.33521667,8.82389444,"45°20'06,78""N - 8°49'26,02""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Punto Volo Torlino,LOMBARDIA,CREMONA,TORLINO VIMERCATI,A040,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/punto-volo-torlino_A040,30/05/2024,Milano Linate,5.1.8.1_2024_136,45.43768056,9.60758889,"45°26'15,65""N - 9°36'27,32""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Quattroruote 4R,Lombardia,PV,Vairano di Vidigulfo,A024,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/quattroruote-4r_A024,03/07/2024,Milano Linate,5.1.8.1_2024_114,45.26888889,9.25694444,"45°16'8""N - 9°15'25""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Rosangeles,Lombardia,Milano,Rosate,A122,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/rosangeles_A122,23/05/2024,Milano Linate,5.1.8.1_2024_253,45.36286667,9.01708056,"45°21'46,32""N - 09°01'01,49""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Silvio Scaroni,Lombardia,Brescia,Bedizzole,A123,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/silvio-scaroni_A123,23/09/2025,Bergamo,5.1.8.1_2024_247,45.51733764,10.44826873,"45°31'2,41551""N - 10°26'53,76741""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Speziana,Lombardia,Pavia,Spessa,A059,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/speziana_A059,22/10/2024,Milano Linate,5.1.8.1_2024_248,45.12861111,9.36305556,"45°7'43,00""N - 9°21'47,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
avio_idro,field,Tezze di Ceresara,LOMBARDIA,MANTOVA,CERESARA,A111,Aviosuperficie attiva. Dati Pubblicati,https://webaai.it/it/aviosuperfici-enac/lombardia/tezze-di-ceresara_A111,25/11/2024,Milano Linate,5.1.8.1_2024_111,45.26329444,10.58320556,"45°15'47,86""N - 10°34'59,54""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
